Engine Size(L),Cylinders,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),Trans_Type,Num_Gears,Make_Enc,Vehicle_Class_Enc,Fuel_E,Fuel_N,Fuel_X,Fuel_Z,Fuel_Efficiency_Score,City_Hwy_Ratio,Displacement_per_Cyl,Fuel_Efficiency_Score,Engine_Load_Index,Green_Score,CO2 Emissions(g/km),High_Emitter
-0.11821151658073778,0.21057497551210097,0.21241674516443043,0.2060390460782064,0.21606563979309215,-0.48146376106826827,1,0.21641194129556357,3,10,False,False,False,True,-0.4359787553773176,0.14710295406991236,-0.5197299267293762,-0.4359787553773176,-0.13287543163935586,-0.48700308746610027,267,0
0.6202979580396417,1.3045575250420802,0.46955687752676206,0.2959547414711772,0.42351224981740176,-0.6197497705381328,1,0.21641194129556357,3,2,False,False,False,True,-0.6016391999548909,0.6481990441688382,-0.5197297045003694,-0.6016391999548909,0.7788876927802907,-0.6000150883163935,281,1
0.6202979580396417,1.3045575250420802,0.46955687752676206,0.2959547414711772,0.42351224981740176,-0.6197497705381328,1,0.21641194129556357,3,2,False,False,False,True,-0.6016391999548909,0.6481990441688382,-0.5197297045003694,-0.6016391999548909,0.7788876927802907,-0.6000150883163935,281,1
0.6202979580396417,1.3045575250420802,0.9266948906153527,0.07116550298874935,0.630958859841712,-0.7580357800079975,1,0.7734709118315473,3,2,False,False,False,True,-0.7517689790666501,2.635364645310697,-0.5197297045003694,-0.7517689790666501,0.7788876927802907,-0.7024322149146962,300,1
-0.11821151658073778,0.21057497551210097,0.6695547582530206,0.47578613225711963,0.5963844248376599,-0.7580357800079975,1,0.7734709118315473,3,11,False,False,False,True,-0.7277324526746015,0.7370232104519022,-0.5197299267293762,-0.7277324526746015,-0.13287543163935586,-0.6941073342937294,292,1
-0.8567209912011173,-0.8834075740178783,-0.6161459035586395,-0.6481600601550196,-0.6482952353081984,0.4865383052207841,1,-0.34064702924042006,3,10,False,False,False,True,0.48941381211930307,-0.10046771020018601,-0.5197303711873325,0.48941381211930307,-0.7841348062248177,0.33581597370177485,209,0
-0.8567209912011173,-0.8834075740178783,-0.6161459035586395,-0.6481600601550196,-0.6482952353081984,0.4865383052207841,1,-0.34064702924042006,3,13,False,False,False,True,0.48941381211930307,-0.10046771020018601,-0.5197303711873325,0.48941381211930307,-0.7841348062248177,0.33581597370177485,209,0
-0.8567209912011173,-0.8834075740178783,-0.30186351956023383,-0.10866588779719229,-0.23340201525957857,-0.06660573265867437,1,-0.34064702924042006,3,10,False,False,False,True,-0.010837232517452038,-0.583417311795517,-0.5197303711873325,-0.010837232517452038,-0.7841348062248177,-0.14720748498250477,237,0
-0.8567209912011173,-0.8834075740178783,-0.30186351956023383,-0.10866588779719229,-0.23340201525957857,-0.06660573265867437,1,-0.34064702924042006,3,13,False,False,False,True,-0.010837232517452038,-0.583417311795517,-0.5197303711873325,-0.010837232517452038,-0.7841348062248177,-0.14720748498250477,237,0
0.6202979580396417,1.3045575250420802,1.0695505197055373,0.3409125891676634,0.8384054698660216,-0.8963217894778621,1,0.7734709118315473,4,10,False,False,False,True,-0.8884543013508225,2.211031588492148,-0.5197297045003694,-0.8884543013508225,0.7788876927802907,-0.7956776592185003,314,1
2.0973169072804008,3.4925226241020386,1.7838286651564594,1.1051960000079177,1.5644686049511056,-1.311179817887456,1,0.7734709118315473,4,10,False,False,False,True,-1.283518980167912,1.987735158864902,-0.5197294822713453,-1.283518980167912,3.3839251911221377,-1.0453440743590379,356,1
0.6202979580396417,1.3045575250420802,1.3838329037039425,0.520743979953605,1.1150009498984341,-1.0346077989477267,1,0.7734709118315473,4,10,False,False,False,True,-1.0527333754084212,2.54513773077449,-0.5197297045003694,-1.0527333754084212,0.7788876927802907,-0.893307559096373,332,1
2.0973169072804008,3.4925226241020386,2.126682174972902,1.4199009338833164,1.9102129549916218,-1.4494658273573207,1,0.7734709118315473,4,10,False,False,False,True,-1.4363001279420327,2.023497350567277,-0.5197294822713453,-1.4363001279420327,3.3839251911221377,-1.1259186850100744,380,1
2.0973169072804008,3.4925226241020386,2.126682174972902,1.4199009338833164,1.9102129549916218,-1.4494658273573207,1,0.7734709118315473,4,10,False,False,False,True,-1.4363001279420327,2.023497350567277,-0.5197294822713453,-1.4363001279420327,3.3839251911221377,-1.1259186850100744,380,1
2.0973169072804008,3.4925226241020386,2.212395552427013,1.28502739079386,1.9102129549916218,-1.4494658273573207,1,0.7734709118315473,4,2,False,False,False,True,-1.4363001279420327,2.545137918080567,-0.5197294822713453,-1.4363001279420327,3.3839251911221377,-1.1259186850100744,388,1
2.6881244869767045,1.3045575250420802,2.7838180687877507,2.6337628216884275,2.7745738300929124,-1.7260378462970498,1,0.7734709118315473,4,2,False,False,False,True,-1.7478932619739744,0.9047684632312691,3.2137182176315626,-1.7478932619739744,2.2377086918517253,-1.2740607728625677,437,1
-0.8567209912011173,-0.8834075740178783,-0.7304304068307872,-1.1426963848163607,-0.8903162803365595,0.901396333630378,1,0.7734709118315473,5,0,False,False,False,True,0.8472322598003144,1.2326032735909715,-0.5197303711873325,0.8472322598003144,-0.7841348062248177,0.7301319932424918,193,0
-0.8567209912011173,-0.8834075740178783,-0.6161459035586395,-1.0527806894233895,-0.786592975324405,0.6248243146906488,0,-0.34064702924042006,5,0,False,False,False,True,0.6868308875123452,1.3406133645762046,-0.5197303711873325,0.6868308875123452,-0.7841348062248177,0.5028661082868964,200,0
-0.8567209912011173,-0.8834075740178783,-0.6732881551947136,-0.9179071463339329,-0.7520185403203529,0.6248243146906488,1,0.7734709118315473,5,0,False,False,False,True,0.6357940869627264,0.5950870252880616,-0.5197303711873325,0.6357940869627264,-0.7841348062248177,0.47715522205730143,202,0
-0.8567209912011173,-0.8834075740178783,-1.4161374264636728,-1.5922748617812164,-1.4780816754054371,2.007684409389295,1,0.7734709118315473,5,0,False,False,False,False,2.027499033303484,0.0045616018007276285,-0.5197303711873325,2.027499033303484,-0.7841348062248177,2.096365486439381,181,0
-0.8567209912011173,-0.8834075740178783,-1.4161374264636728,-1.5922748617812164,-1.4780816754054371,2.007684409389295,1,0.7734709118315473,5,9,False,False,False,False,2.027499033303484,0.0045616018007276285,-0.5197303711873325,2.027499033303484,-0.7841348062248177,2.096365486439381,181,0
-0.8567209912011173,-0.8834075740178783,-0.7304304068307872,-1.1426963848163607,-0.8903162803365595,0.901396333630378,1,0.7734709118315473,5,0,False,False,False,True,0.8472322598003144,1.2326032735909715,-0.5197303711873325,0.8472322598003144,-0.7841348062248177,0.7301319932424918,193,0
-0.8567209912011173,-0.8834075740178783,-0.6161459035586395,-1.0527806894233895,-0.786592975324405,0.6248243146906488,0,-0.34064702924042006,5,0,False,False,False,True,0.6868308875123452,1.3406133645762046,-0.5197303711873325,0.6868308875123452,-0.7841348062248177,0.5028661082868964,200,0
-0.8567209912011173,-0.8834075740178783,-0.559003651922566,-0.8279914509409616,-0.6482952353081984,0.4865383052207841,1,0.7734709118315473,5,0,False,False,False,True,0.48941381211930307,0.713305198767722,-0.5197303711873325,0.48941381211930307,-0.7841348062248177,0.33581597370177485,209,0
-0.8567209912011173,-0.8834075740178783,-0.559003651922566,-0.8279914509409616,-0.6482952353081984,0.4865383052207841,1,0.7734709118315473,5,1,False,False,False,True,0.48941381211930307,0.713305198767722,-0.5197303711873325,0.48941381211930307,-0.7841348062248177,0.33581597370177485,209,0
-0.8567209912011173,-0.8834075740178783,-0.559003651922566,-0.8279914509409616,-0.6482952353081984,0.4865383052207841,1,0.7734709118315473,5,9,False,False,False,True,0.48941381211930307,0.713305198767722,-0.5197303711873325,0.48941381211930307,-0.7841348062248177,0.33581597370177485,209,0
-0.11821151658073778,0.21057497551210097,-0.3304346453782706,-0.7830336032444762,-0.4754230602879403,0.20996628628105488,1,0.7734709118315473,5,0,False,False,False,True,0.26577727899074716,1.414346392945132,-0.5197299267293762,0.26577727899074716,-0.13287543163935586,0.09852222314248198,221,0
-0.11821151658073778,0.21057497551210097,-0.21615014210612296,-0.5132865170655626,-0.3371253202717337,0.07168027681119025,0,-0.34064702924042006,5,0,False,False,False,True,0.102969881262975,0.8814570441408041,-0.5197299267293762,0.102969881262975,-0.13287543163935586,-0.03731964704502837,230,0
-0.11821151658073778,0.21057497551210097,-0.24472126792416027,-0.5582443647620484,-0.3716997552757852,0.20996628628105488,1,0.7734709118315473,5,0,False,False,False,True,0.14243834144277698,0.9310755604663098,-0.5197299267293762,0.14243834144277698,-0.13287543163935586,0.04221270276459216,228,0
-0.11821151658073778,0.21057497551210097,-0.18757901628808618,-0.33345512627962015,-0.23340201525957857,-0.06660573265867437,0,-0.34064702924042006,5,0,False,False,False,True,-0.010837232517452038,0.41157556051760175,-0.5197299267293762,-0.010837232517452038,-0.13287543163935586,-0.14720748498250477,237,0
